SourcePath	DeclaredTypes	PublicTypeDeclarations	Disposition	FinalOwners	MigrationStatus	DestinationPaths	Rationale
XRENGINE/Scene/Components/Physics/PhysicsChainReadbackService.Transfer.cs	XREngine.Components.PhysicsChainReadbackService;XREngine.Components.StagingSlot;XREngine.Components.StagingSlotState	0	Split	XREngine.Runtime.Core;XREngine.Runtime.Rendering	Pending		Keep simulation/snapshots in Runtime.Core and move GPU/readback/visual publication to Runtime.Rendering.
XRENGINE/Scene/Components/Physics/PhysicsChainRuntimeBackend.cs	XREngine.Components.PhysicsChainRuntimeBackend	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainRuntimeDiagnostics.cs	XREngine.Components.PhysicsChainRuntimeDiagnostics	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainSelectedActivityDiagnostic.cs	XREngine.Components.PhysicsChainSelectedActivityDiagnostic	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainSlotArena.cs	XREngine.Components.PhysicsChainSlotArena	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainState.cs	XREngine.Components.PhysicsChainState	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainTemplate.cs	XREngine.Components.PhysicsChainTemplate;XREngine.Components.StableHash64	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainTemplateCache.cs	XREngine.Components.PhysicsChainTemplateCache	0	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainTemplateFactory.cs	XREngine.Components.PhysicsChainTemplateFactory	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainTemplateFeatureMask.cs	XREngine.Components.PhysicsChainTemplateFeatureMask	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainTemplateParticle.cs	XREngine.Components.PhysicsChainTemplateParticle	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainTemplateTree.cs	XREngine.Components.PhysicsChainTemplateTree	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainWakeReason.cs	XREngine.Components.PhysicsChainWakeReason	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainWorld.ActivityDiagnostics.cs	XREngine.Components.PhysicsChainWorld	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainWorld.CpuColliders.cs	XREngine.Components.PhysicsChainWorld	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainWorld.cs	XREngine.Components.BatchWorkItem;XREngine.Components.CommandKind;XREngine.Components.PhysicsChainWorld;XREngine.Components.RuntimeSlot;XREngine.Components.StructuralCommand	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainWorld.Lifecycle.cs	XREngine.Components.DynamicCommand;XREngine.Components.DynamicCommandKey;XREngine.Components.PhysicsChainWorld;XREngine.Components.RetiredArenaRegistration	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainWorld.QualityBudget.cs	XREngine.Components.PhysicsChainWorld;XREngine.Components.QualityCandidate;XREngine.Components.QualityRuntimeState	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainWorld.QualityFeedback.cs	XREngine.Components.PhysicsChainWorld	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainWorldColliderSetExtensions.cs	XREngine.Components.PhysicsChainWorldColliderSetExtensions	0	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainWorldCommandKind.cs	XREngine.Components.PhysicsChainWorldCommandKind	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainWorldDynamicCommandKind.cs	XREngine.Components.PhysicsChainWorldDynamicCommandKind	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainWorldLifecycleSnapshot.cs	XREngine.Components.PhysicsChainWorldLifecycleSnapshot	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainWorldReadbackExtensions.cs	XREngine.Components.PhysicsChainWorldReadbackExtensions	0	Split	XREngine.Runtime.Core;XREngine.Runtime.Rendering	Pending		Keep simulation/snapshots in Runtime.Core and move GPU/readback/visual publication to Runtime.Rendering.
XRENGINE/Scene/Components/Physics/PhysicsChainWorldTemplateExtensions.cs	XREngine.Components.PhysicsChainWorldTemplateExtensions	0	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysxHeightFieldComponent.cs	XREngine.Components.PhysxHeightFieldComponent	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/UnityImport/UnityAnimatorImportMetadataComponent.cs	XREngine.Components.UnityAnimatorImportMetadataComponent	1	Move	XREngine.Runtime.ModelingBridge	Pending		Unity import metadata and prefab conversion products belong to the modeling/import bridge.
XRENGINE/Scene/Components/UnityImport/UnityAvatarAnimationLayer.cs	XREngine.Components.UnityAvatarAnimationLayer	1	Move	XREngine.Runtime.ModelingBridge	Pending		Unity import metadata and prefab conversion products belong to the modeling/import bridge.
XRENGINE/Scene/Components/UnityImport/UnityAvatarDescriptorComponent.cs	XREngine.Components.UnityAvatarDescriptorComponent	1	Move	XREngine.Runtime.ModelingBridge	Pending		Unity import metadata and prefab conversion products belong to the modeling/import bridge.
XRENGINE/Scene/Components/UnityImport/UnityAvatarEyeLookMetadata.cs	XREngine.Components.UnityAvatarEyeLookMetadata	1	Move	XREngine.Runtime.ModelingBridge	Pending		Unity import metadata and prefab conversion products belong to the modeling/import bridge.
XRENGINE/Scene/Components/UnityImport/UnityAvatarLipSyncMode.cs	XREngine.Components.UnityAvatarLipSyncMode	1	Move	XREngine.Runtime.ModelingBridge	Pending		Unity import metadata and prefab conversion products belong to the modeling/import bridge.
XRENGINE/Scene/Components/UnityImport/UnityTransformConstraintChannels.cs	XREngine.Components.UnityTransformConstraintChannels	1	Move	XREngine.Runtime.ModelingBridge	Pending		Unity import metadata and prefab conversion products belong to the modeling/import bridge.
XRENGINE/Scene/Components/UnityImport/UnityTransformConstraintComponent.cs	XREngine.Components.UnityTransformConstraintComponent	1	Move	XREngine.Runtime.ModelingBridge	Pending		Unity import metadata and prefab conversion products belong to the modeling/import bridge.
XRENGINE/Scene/Components/UnityImport/UnityTransformConstraintSource.cs	XREngine.Components.UnityTransformConstraintSource	1	Move	XREngine.Runtime.ModelingBridge	Pending		Unity import metadata and prefab conversion products belong to the modeling/import bridge.
XRENGINE/Scene/Prefabs/SceneNodePrefabUtility.cs	XREngine.Scene.Prefabs.SceneNodePrefabUtility	1	Move	XREngine.Runtime.Core	Pending		General scene, prefab, movement, and world-owned component behavior belongs to Runtime.Core.
XRENGINE/Scene/Prefabs/UnityImport/UnityAssetIdentity.cs	XREngine.Scene.Prefabs.UnityAssetIdentity	1	Move	XREngine.Runtime.ModelingBridge	Pending		Unity import metadata and prefab conversion products belong to the modeling/import bridge.
XRENGINE/Scene/Prefabs/UnityImport/UnityAssetObjectKind.cs	XREngine.Scene.Prefabs.UnityAssetObjectKind	1	Move	XREngine.Runtime.ModelingBridge	Pending		Unity import metadata and prefab conversion products belong to the modeling/import bridge.
XRENGINE/Scene/Prefabs/UnityImport/UnityImportCompletionTier.cs	XREngine.Scene.Prefabs.UnityImportCompletionTier	1	Move	XREngine.Runtime.ModelingBridge	Pending		Unity import metadata and prefab conversion products belong to the modeling/import bridge.
XRENGINE/Scene/Prefabs/UnityImport/UnityImportConversionOutcome.cs	XREngine.Scene.Prefabs.UnityImportConversionOutcome	1	Move	XREngine.Runtime.ModelingBridge	Pending		Unity import metadata and prefab conversion products belong to the modeling/import bridge.
XRENGINE/Scene/Prefabs/UnityImport/UnityImportDependencyKind.cs	XREngine.Scene.Prefabs.UnityImportDependencyKind	1	Move	XREngine.Runtime.ModelingBridge	Pending		Unity import metadata and prefab conversion products belong to the modeling/import bridge.
XRENGINE/Scene/Prefabs/UnityImport/UnityImportDependencyManifestEntry.cs	XREngine.Scene.Prefabs.UnityImportDependencyManifestEntry	1	Move	XREngine.Runtime.ModelingBridge	Pending		Unity import metadata and prefab conversion products belong to the modeling/import bridge.
XRENGINE/Scene/Prefabs/UnityImport/UnityImportDiagnostic.cs	XREngine.Scene.Prefabs.UnityImportDiagnostic	1	Move	XREngine.Runtime.ModelingBridge	Pending		Unity import metadata and prefab conversion products belong to the modeling/import bridge.
XRENGINE/Scene/Prefabs/UnityImport/UnityImportDiagnosticCategory.cs	XREngine.Scene.Prefabs.UnityImportDiagnosticCategory	1	Move	XREngine.Runtime.ModelingBridge	Pending		Unity import metadata and prefab conversion products belong to the modeling/import bridge.
XRENGINE/Scene/Prefabs/UnityImport/UnityImportDiagnosticSeverity.cs	XREngine.Scene.Prefabs.UnityImportDiagnosticSeverity	1	Move	XREngine.Runtime.ModelingBridge	Pending		Unity import metadata and prefab conversion products belong to the modeling/import bridge.
XRENGINE/Scene/Prefabs/UnityImport/UnityPrefabConversionResult.cs	XREngine.Scene.Prefabs.UnityPrefabConversionResult	1	Move	XREngine.Runtime.ModelingBridge	Pending		Unity import metadata and prefab conversion products belong to the modeling/import bridge.
XRENGINE/Scene/Prefabs/UnityImport/UnityPrefabImportManifest.cs	XREngine.Scene.Prefabs.UnityPrefabImportManifest	1	Move	XREngine.Runtime.ModelingBridge	Pending		Unity import metadata and prefab conversion products belong to the modeling/import bridge.
XRENGINE/Scene/Prefabs/UnityImport/UnityUnsupportedBehaviourMetadata.cs	XREngine.Scene.Prefabs.UnityUnsupportedBehaviourMetadata	1	Move	XREngine.Runtime.ModelingBridge	Pending		Unity import metadata and prefab conversion products belong to the modeling/import bridge.
XRENGINE/Scene/Prefabs/XRPrefabSource.cs	XREngine.Scene.Prefabs.RestoreProcessMeshesAsyncScope;XREngine.Scene.Prefabs.XRPrefabSource	1	Move	XREngine.Runtime.Core	Pending		General scene, prefab, movement, and world-owned component behavior belongs to Runtime.Core.
XRENGINE/Scene/Prefabs/XRPrefabVariant.cs	XREngine.Scene.Prefabs.XRPrefabVariant	1	Move	XREngine.Runtime.Core	Pending		General scene, prefab, movement, and world-owned component behavior belongs to Runtime.Core.
XRENGINE/Scene/Transforms/Misc/BillboardTransform.cs	XREngine.Scene.Transforms.BillboardTransform;XREngine.Scene.Transforms.Constrainer;XREngine.Scene.Transforms.DirectionConstrainer;XREngine.Scene.Transforms.TransformConstrainer	4	Move	XREngine.Runtime.Rendering	Pending		Debug visualization, mesh publication, and camera-facing transforms belong to Runtime.Rendering.
XRENGINE/Scene/UnityEditorImportBridge.cs	XREngine.Scene.ImporterMethods;XREngine.Scene.UnityEditorImportBridge	0	Move	XREngine.Editor	Pending		The bridge invokes authoring-only Unity conversion from the editor.
XRENGINE/Settings/EditorPreferenceGroups.cs	XREngine.EditorCullingDiagnosticsPreferences;XREngine.EditorDiagnosticsPreferences;XREngine.EditorExceptionDiagnosticsPreferences;XREngine.EditorGeneralDiagnosticsPreferences;XREngine.EditorOpenGLDiagnosticsPreferences;XREngine.EditorProfilerPreferences;XREngine.EditorRenderPipelineDiagnosticsPreferences;XREngine.EditorSelectionPreferences;XREngine.EditorViewportPreferences;XREngine.EditorVisualizationDiagnosticsPreferences;XREngine.EditorVulkanDiagnosticsPreferences	11	Move	XREngine.Editor	Pending		Editor preferences, overrides, environment policy, and encrypted secrets are editor application concerns.
XRENGINE/Settings/EditorPreferenceOverrideGroups.cs	XREngine.EditorCullingDiagnosticsPreferenceOverrides;XREngine.EditorDiagnosticsPreferenceOverrides;XREngine.EditorExceptionDiagnosticsPreferenceOverrides;XREngine.EditorGeneralDiagnosticsPreferenceOverrides;XREngine.EditorOpenGLDiagnosticsPreferenceOverrides;XREngine.EditorPreferencesOverrides;XREngine.EditorProfilerPreferenceOverrides;XREngine.EditorRenderPipelineDiagnosticsPreferenceOverrides;XREngine.EditorSelectionPreferenceOverrides;XREngine.EditorViewportPreferenceOverrides;XREngine.EditorVisualizationDiagnosticsPreferenceOverrides;XREngine.EditorVulkanDiagnosticsPreferenceOverrides	12	Move	XREngine.Editor	Pending		Editor preferences, overrides, environment policy, and encrypted secrets are editor application concerns.
XRENGINE/Settings/EditorPreferences.cs	XREngine.EDebugPrimitiveBufferFormat;XREngine.EDebugShapePopulationMode;XREngine.EditorDebugOptions;XREngine.EditorPreferences;XREngine.EditorThemeSettings;XREngine.ESceneDepthModePreference;XREngine.EViewportPresentationMode;XREngine.LegacyDebugVisualizerPopulationMode	7	Move	XREngine.Editor	Pending		Editor preferences, overrides, environment policy, and encrypted secrets are editor application concerns.
XRENGINE/Settings/EditorPreferences.Secrets.cs	XREngine.EditorPreferences	1	Move	XREngine.Editor	Pending		Editor preferences, overrides, environment policy, and encrypted secrets are editor application concerns.
XRENGINE/Settings/EditorPreferencesOverrides.cs	XREngine.EditorDebugOverrides;XREngine.EditorPreferencesOverrides;XREngine.EditorThemeOverrides	3	Move	XREngine.Editor	Pending		Editor preferences, overrides, environment policy, and encrypted secrets are editor application concerns.
XRENGINE/Settings/EditorRuntimeEnvironmentPreferences.cs	XREngine.EditorRuntimeEnvironmentPreferences	1	Move	XREngine.Editor	Pending		Editor preferences, overrides, environment policy, and encrypted secrets are editor application concerns.
XRENGINE/Settings/GameStartupSettings.cs	XREngine.EMaxMirrorRecursionCount;XREngine.GameStartupSettings	2	Split	XREngine.Data;XREngine.Runtime.Bootstrap	Pending		Keep stable startup values in Data and move normalization/composition policy to Bootstrap.
XRENGINE/Settings/GameWindowStartupSettings.cs	XREngine.GameWindowStartupSettings	1	Split	XREngine.Data;XREngine.Runtime.Bootstrap	Pending		Keep stable startup values in Data and move normalization/composition policy to Bootstrap.
XRENGINE/Settings/SecretCipher.cs	XREngine.Settings.SecretCipher	1	Move	XREngine.Editor	Migrated	XREngine.Data/Settings/ISecretCipherServices.cs;XREngine.Data/Settings/SecretCipherServices.cs;XREngine.Editor/Settings/EditorSecretCipherServices.cs	Editor preferences, overrides, environment policy, and encrypted secrets are editor application concerns.
